Bahan,Lanmadaw,Yankin,South_Oakklar,Hlaing,Sanchoung,Condo_name,Total_Area_squft,Bedrooms,Bathrooms,Swimming_Pool,Security,Gym,Has_Elevator,Has_Parking,View_type,Price_USD,log_price
0,0,1,0,0,0,Royal Thitsar Condo,743.0,2,1,1.0,0.0,1.0,1,0,City View,1277777.78,14.060633800344778
0,0,1,0,0,0,Wati Oo Condo,1850.0,1,1,0.0,0.0,0.0,1,0,City View,1266666.67,14.051900128133454
0,0,1,0,0,0,Golden City,789.0,2,1,0.0,0.0,0.0,0,0,City View,1444444.44,14.183236027320124
0,0,1,0,0,0,Bauk Htaw,1650.0,3,2,0.0,1.0,0.0,1,1,City View,1066666.67,13.880050019726403
0,0,1,0,0,0,Golden City,760.0,2,1,1.0,1.0,0.0,1,1,City View,1511111.11,14.228356434399254
0,0,1,0,0,0,Aung Zay Ya Condo,1200.0,3,2,0.0,1.0,0.0,1,1,City View,1333333.33,14.103193377915776
0,0,1,0,0,0,Golden City,983.0,2,2,1.0,1.0,1.0,1,0,City View,1777777.78,14.390875266617677
0,0,1,0,0,0,Shwe Moe Kaung,2100.0,4,3,0.0,0.0,0.0,0,0,City View,1566666.67,14.264461418437504
0,0,1,0,0,0,Aung Chan Thar Condo,1150.0,2,2,0.0,1.0,0.0,1,1,City View,1288888.89,14.06929185546421
0,0,1,0,0,0,Golden City,950.0,2,2,1.0,1.0,1.0,1,1,City View,1666666.67,14.326336783730083
0,0,1,0,0,0,Golden City,896.0,2,2,1.0,1.0,1.0,1,1,City View,1822222.22,14.415567863019033
0,0,1,0,0,0,Shwe Moe Kaung,1700.0,4,3,1.0,0.0,1.0,1,1,City View,1888888.89,14.45149985468413
0,0,1,0,0,0,GRC Condo,1100.0,2,2,0.0,0.0,0.0,1,1,City View,1022222.22,13.83749044076953
0,0,1,0,0,0,GRC Condo,1000.0,2,2,0.0,1.0,0.0,1,1,Shwedagon Pagoda View,95555.56,11.467473602466132
0,0,1,0,0,0,Kanbae Tower Condo,1121.0,3,2,1.0,0.0,1.0,1,1,City View,1888888.89,14.45149985468413
0,0,1,0,0,0,Aung Chan Thar Condo,1200.0,3,2,0.0,0.0,0.0,1,1,City View,1333333.33,14.103193377915776
0,0,1,0,0,0,Aung Chan Thar Condo,1150.0,3,2,0.0,1.0,0.0,1,1,City View,1333333.33,14.103193377915776
0,0,1,0,0,0,Yankin Condo,2200.0,4,3,0.0,1.0,0.0,1,1,City View,1711111.11,14.352654073813701
0,0,1,0,0,0,Golden City,1500.0,3,2,1.0,1.0,1.0,1,1,City View,1888888.89,14.45149985468413
0,0,1,0,0,0,Shwe Moe Kaung,2070.0,4,3,1.0,1.0,1.0,1,1,City View,1555555.56,14.25734395595739
0,0,1,0,0,0,The Central Condo,848.0,1,1,1.0,1.0,1.0,1,1,City View,1511111.11,14.228356434399254
0,0,1,0,0,0,Golden City,520.0,1,1,1.0,1.0,1.0,1,1,City View,1222222.22,14.016182069789728
0,0,1,0,0,0,Aung Chan Thar Condo,1100.0,2,2,0.0,0.0,0.0,1,1,City View,400000.0,12.899222326086994
0,0,1,0,0,0,Sein Lae May Yeik Thar,2099.0,3,4,0.0,0.0,0.0,1,1,City View,933333.33,13.746518754333895
0,0,1,0,0,0,The Central Condo,1286.0,2,2,0.0,0.0,0.0,1,1,City View,888888.89,13.697728648557256
0,0,1,0,0,0,Shwe Moe Kaung,2672.0,3,3,0.0,0.0,0.0,1,1,City View,1187555.56,13.98740844323037
0,0,1,0,0,0,Shwe Moe Kaung,2490.0,3,3,0.0,0.0,0.0,1,1,City View,1106666.67,13.916863958850657
0,0,1,0,0,0,Kanbae Tower Condo,796.0,2,1,1.0,1.0,1.0,1,1,City View,1400000.0,14.151983508870947
0,0,1,0,0,0,Royal Thitsar Condo,743.0,2,1,1.0,0.0,1.0,1,1,City View,1277777.78,14.060633800344778
0,0,1,0,0,0,Hnin Kyar Phyu Condo,2800.0,5,4,0.0,1.0,0.0,1,1,City View,1777777.78,14.390875266617677
0,0,1,0,0,0,Royal Thitsar Condo,942.0,2,2,1.0,1.0,1.0,1,1,City View,1466666.67,14.198503494311055
0,0,1,0,0,0,Kanbae Tower Condo,1100.0,3,2,1.0,1.0,1.0,1,1,City View,1933333.33,14.474756702365646
0,0,1,0,0,0,The Central Condo,1171.0,2,1,1.0,1.0,1.0,1,1,Garden View,1755333.33,14.378169898163513
0,0,1,0,0,0,Golden City,1684.0,2,2,1.0,1.0,1.0,1,1,City View,1986666.67,14.501969255406852
0,0,1,0,0,0,Yankin Center,1600.0,3,3,0.0,0.0,0.0,1,1,City View,1555555.56,14.25734395595739
0,0,1,0,0,0,Golden City,1238.0,2,2,1.0,1.0,1.0,1,1,City View,1511111.11,14.228356434399254
0,0,1,0,0,0,Royal Thitsar Condo,1024.0,3,1,1.0,1.0,1.0,1,1,City View,1733333.33,14.365557469883381
0,0,1,0,0,0,Kanbae Tower Condo,470.0,1,1,0.0,0.0,0.0,0,0,City View,888888.89,13.697728648557256
0,0,1,0,0,0,Thit Sar Yeik Thar Condo,1340.0,3,3,0.0,1.0,0.0,1,1,City View,955555.56,13.770049235049756
0,0,1,0,0,0,Kanbae Tower Conde,624.0,2,1,1.0,1.0,1.0,1,1,City View,800000.0,13.592368256649284
0,0,1,0,0,0,Shwe Moe Kaung,900.0,2,2,1.0,1.0,1.0,1,1,City View,1544444.44,14.250175465368809
0,0,1,0,0,0,The Central Condo,700.0,1,2,1.0,1.0,1.0,1,1,City View,1888888.89,14.45149985468413
0,0,1,0,0,0,Kanbae Tower Condo,470.0,1,1,1.0,1.0,1.0,1,1,City View,1044444.44,13.858996623095049
0,0,1,0,0,0,Bauk Htaw,1767.0,4,2,0.0,1.0,0.0,1,1,City View,1666666.67,14.326336783730083
0,0,1,0,0,0,Kanbae Tower Condo,890.0,2,1,1.0,1.0,1.0,1,1,Inya View,733333.33,13.50535698875042
0,0,1,0,0,0,Kanbae Tower Condo,860.0,2,2,1.0,1.0,1.0,1,1,City View,722222.22,13.490089539067153
0,0,1,0,0,0,The Central Condo,1171.0,2,1,1.0,1.0,1.0,1,1,City View,1244444.44,14.034200558928784
0,0,1,0,0,0,The Central Condo,1126.0,2,2,1.0,1.0,1.0,1,1,City View,450000.0,13.017005083966255
0,0,1,0,0,0,The Central Condo,1286.0,2,2,1.0,1.0,1.0,1,1,City View,584000.0,13.277657974137664
0,0,1,0,0,0,The Central Condo,1887.0,3,1,1.0,1.0,1.0,1,1,Lake View,681333.33,13.431808404454557
0,0,1,0,0,0,Golden City,1291.0,2,2,1.0,1.0,1.0,1,1,City View,1888888.89,14.45149985468413
0,0,1,0,0,0,Mini Condo,1474.0,2,1,0.0,0.0,0.0,1,1,City View,1111111.11,13.920871972621697
0,0,1,0,0,0,Kanbae Tower Condo,850.0,2,2,0.0,1.0,0.0,1,1,City View,793333.33,13.58400001328128
